Date,Value
2013,3587.61
2013,3613.16
2013,3689.59
2013,3660.11
2013,3602.78
2013,3657.79
2013,3589.87
2013,3660.01
2013,3722.18
2013,3774.73
2013,3781.59
2013,3807.75
2013,3791.87
2013,3914.28
2013,3943.36
2013,3922.04
2013,3919.23
2013,3985.97
2013,3991.65
2013,4059.89
2013,4062.52
2013,4000.98
2013,4104.74
2013,4156.59
2014,4131.91
2014,4174.66
2014,4197.58
2014,4128.17
2014,4103.88
2014,4125.86
2014,4244.03
2014,4263.41
2014,4308.12
2014,4336.22
2014,4245.4
2014,4276.79
2014,4155.76
2014,4127.73
2014,3999.73
2014,4095.52
2014,4075.56
2014,4123.9
2014,4071.87
2014,4090.59
2014,4185.81
2014,4242.62
2014,4321.4
2014,4310.65
2014,4368.04
2014,4397.93
2014,4485.93
2014,4415.49
2014,4432.15
2014,4449.56
2014,4352.64
2014,4370.9
2014,4464.93
2014,4538.55
2014,4580.27
2014,4582.9
2014,4567.6
2014,4579.79
2014,4512.19
2014,4475.62
2014,4276.24
2014,4258.44
2014,4483.72
2014,4630.74
2014,4632.53
2014,4688.54
2014,4712.97
2014,4791.63
2014,4780.76
2014,4653.6
2014,4765.38
2014,4806.86
2015,4726.81
2015,4704.07
2015,4634.38
2015,4757.88
2015,4635.24
2015,4744.4
2015,4893.84
2015,4955.97
2015,4963.53
2015,4927.37
2015,4871.76
2015,5026.42
2015,4891.22
2015,4886.94
2015,4995.98
2015,4931.81
2015,5092.08
2015,5005.39
2015,5003.55
2015,5048.29
2015,5089.36
2015,5070.03
2015,5068.46
2015,5051.1
2015,5117
2015,5080.51
2015,5009.21
2015,4997.7
2015,5210.14
2015,5088.63
2015,5128.28
2015,5043.54
2015,5048.24
2015,4706.04
2015,4828.32
2015,4683.92
2015,4822.34
2015,4827.23
2015,4686.5
2015,4707.78
2015,4830.47
2015,4886.69
2015,5031.86
2015,5053.75
2015,5147.12
2015,4927.88
2015,5104.92
2015,5127.52
2015,5142.27
2015,4933.47
2015,4923.08
2015,5048.49
2015,5007.41
2016,4643.63
2016,4488.42
2016,4591.18
2016,4613.95
2016,4363.14
2016,4337.51
2016,4504.43
2016,4590.47
2016,4717.02
2016,4748.47
2016,4795.65
2016,4773.5
2016,4914.54
2016,4850.69
2016,4938.22
2016,4906.23
2016,4775.36
2016,4736.16
2016,4717.68
2016,4769.56
2016,4933.5
2016,4942.52
2016,4894.55
2016,4800.34
2016,4707.98
2016,4862.57
2016,4956.76
2016,5029.59
2016,5100.16
2016,5162.13
2016,5221.12
2016,5232.89
2016,5238.38
2016,5218.92
2016,5249.9
2016,5125.91
2016,5244.57
2016,5305.75
2016,5312
2016,5292.4
2016,5214.16
2016,5257.4
2016,5190.1
2016,5046.37
2016,5237.11
2016,5321.51
2016,5398.92
2016,5255.65
2016,5444.5
2016,5437.16
2016,5462.69
2016,5383.12
2017,5521.06
2017,5574.12
2017,5555.33
2017,5660.78
2017,5666.77
2017,5734.13
2017,5838.58
2017,5845.31
2017,5870.75
2017,5861.73
2017,5901
2017,5828.74
2017,5911.74
2017,5877.81
2017,5805.15
2017,5910.52
2017,6047.61
2017,6100.76
2017,6121.23
2017,6083.7
2017,6210.19
2017,6305.8
2017,6207.92
2017,6151.76
2017,6265.25
2017,6140.42
2017,6153.08
2017,6312.47
2017,6387.75
2017,6374.68
2017,6351.56
2017,6256.56
2017,6216.53
2017,6265.64
2017,6301.8857
