Date,Value
1981,985.77
1981,992.8
1981,994.78
1981,1007.11
1981,1000.27
1981,1005.58
1981,1020.35
1981,995.59
1981,976.4
1981,985.95
1981,971.72
1981,991.75
1981,993.79
1981,1006.28
1981,996.19
1981,992.87
1981,959.19
1981,955.67
1981,958.9
1981,936.74
1981,952.34
1981,942.54
1981,936.93
1981,920.57
1981,892.22
1981,861.68
1981,872.81
1981,836.19
1981,824.01
1981,860.73
1981,873
1981,851.69
1981,837.99
1981,852.55
1981,852.45
1981,855.88
1981,852.93
1981,885.94
1981,892.69
1981,886.51
1981,875.76
1981,873.38
1981,875
1982,866.53
1982,847.6
1982,845.03
1982,871.1
1982,851.03
1982,833.81
1982,824.3
1982,824.39
1982,807.36
1982,797.37
1982,805.65
1982,817.92
1982,838.57
1982,842.94
1982,843.42
1982,862.16
1982,848.36
1982,869.2
1982,857.78
1982,835.9
1982,819.54
1982,804.98
1982,809.74
1982,788.62
1982,803.08
1982,796.99
1982,814.12
1982,828.67
1982,830.57
1982,808.6
1982,784.34
1982,788.05
1982,869.29
1982,883.47
1982,925.13
1982,906.82
1982,916.94
1982,919.52
1982,907.74
1982,986.85
1982,993.1
1982,1031.46
1982,991.72
1982,1051.78
1982,1039.92
1982,1021.25
1982,1007.36
1982,1031.36
1982,1018.76
1982,1011.5
1982,1045.07
1982,1046.54
1983,1076.07
1983,1080.85
1983,1052.98
1983,1064.75
1983,1077.91
1983,1086.5
1983,1092.82
1983,1120.94
1983,1140.96
1983,1117.74
1983,1117.74
1983,1140.09
1983,1130.03
1983,1124.71
1983,1171.34
1983,1196.3
1983,1226.2
1983,1232.59
1983,1218.75
1983,1190.02
1983,1216.14
1983,1213.04
1983,1196.11
1983,1242.19
1983,1241.69
1983,1225.26
1983,1207.23
1983,1192.31
1983,1231.17
1983,1199.22
1983,1183.29
1983,1182.83
1983,1194.21
1983,1192.07
1983,1215.45
1983,1239.74
1983,1225.71
1983,1255.59
1983,1233.13
1983,1272.15
1983,1263.52
1983,1248.88
1983,1223.48
1983,1218.29
1983,1250.2
1983,1251.02
1983,1277.44
1983,1265.24
1983,1260.06
1983,1242.17
1983,1250.51
1983,1258.64
1984,1286.64
1984,1270.1
1984,1259.11
1984,1230
1984,1197.03
1984,1160.7
1984,1148.87
1984,1165.1
1984,1171.48
1984,1139.76
1984,1184.36
1984,1154.84
1984,1164.89
1984,1132.22
1984,1150.13
1984,1158.08
1984,1169.07
1984,1165.31
1984,1157.14
1984,1133.79
1984,1107.1
1984,1124.35
1984,1131.25
1984,1086.9
1984,1131.07
1984,1132.4
1984,1122.57
1984,1109.87
1984,1101.37
1984,1114.62
1984,1202.08
1984,1218.09
1984,1211.9
1984,1236.53
1984,1224.38
1984,1207.38
1984,1237.52
1984,1201.74
1984,1206.71
1984,1182.53
1984,1190.7
1984,1225.93
1984,1204.95
1984,1216.65
1984,1218.97
1984,1187.94
1984,1220.3
1984,1188.94
1984,1163.21
1984,1175.91
1984,1198.98
1984,1204.17
1985,1184.96
1985,1218.09
1985,1227.36
1985,1276.06
1985,1277.72
1985,1289.97
1985,1282.02
1985,1275.84
1985,1299.36
1985,1269.66
1985,1247.35
1985,1267.45
1985,1266.78
1985,1259.05
1985,1265.68
1985,1266.56
1985,1275.18
1985,1247.24
1985,1274.18
1985,1285.34
1985,1301.97
1985,1315.41
1985,1316.42
1985,1300.96
1985,1324.48
1985,1335.46
1985,1334.45
1985,1338.6
1985,1359.54
1985,1357.08
1985,1353.05
1985,1320.79
1985,1312.72
1985,1318.32
1985,1334.01
1985,1335.69
1985,1307.68
1985,1297.94
1985,1320.79
1985,1328.74
1985,1339.94
1985,1368.84
1985,1356.52
1985,1390.25
1985,1404.36
1985,1435.09
1985,1464.33
1985,1472.13
1985,1477.18
1985,1535.21
1985,1543
1985,1543
1986,1549.2
1986,1513.53
1986,1536.7
1986,1529.93
1986,1570.99
1986,1613.42
1986,1664.45
1986,1697.71
1986,1709.06
1986,1699.83
1986,1792.74
1986,1768.56
1986,1821.72
1986,1739.22
1986,1790.18
1986,1840.4
1986,1835.57
1986,1774.68
1986,1789.43
1986,1759.8
1986,1823.29
1986,1876.71
1986,1885.9
1986,1874.19
1986,1879.54
1986,1885.26
1986,1900.87
1986,1821.43
1986,1777.98
1986,1810.04
1986,1763.64
1986,1782.62
1986,1855.6
1986,1887.8
1986,1898.34
1986,1899.75
1986,1758.72
1986,1762.65
1986,1769.69
1986,1774.18
1986,1793.17
1986,1837.04
1986,1832.36
1986,1877.71
1986,1886.53
1986,1873.59
1986,1893.56
1986,1914.23
1986,1925.06
1986,1912.26
1986,1928.85
1986,1930.4
1987,1927.31
1987,2005.91
1987,2076.63
1987,2101.52
1987,2158.04
1987,2186.87
1987,2183.35
1987,2235.24
1987,2223.99
1987,2280.23
1987,2258.66
1987,2333.52
1987,2335.8
1987,2390.34
1987,2338.78
1987,2275.99
1987,2235.37
1987,2280.4
1987,2322.3
1987,2272.52
1987,2243.2
1987,2291.57
1987,2326.15
1987,2377.73
1987,2420.85
1987,2436.86
1987,2436.7
1987,2455.99
1987,2510.04
1987,2485.33
1987,2572.07
1987,2592
1987,2685.43
1987,2709.5
1987,2639.35
1987,2561.38
1987,2608.74
1987,2524.64
1987,2570.17
1987,2640.99
1987,2482.21
1987,2246.73
1987,1950.76
1987,1993.53
1987,1959.05
1987,1935.01
1987,1913.63
1987,1910.48
1987,1766.74
1987,1867.04
1987,1975.3
1987,1999.67
1987,1938.83
1988,1911.31
1988,1956.07
1988,1903.51
1988,1958.22
1988,1910.48
1988,1983.26
1988,2014.59
1988,2023.21
1988,2057.86
1988,2034.98
1988,2087.37
1988,1978.95
1988,1988.06
1988,2090.19
1988,2013.93
1988,2015.09
1988,2032.33
1988,2007.46
1988,1990.55
1988,1952.59
1988,1956.44
1988,2071.31
1988,2101.71
1988,2104.02
1988,2142.96
1988,2131.58
1988,2106.15
1988,2129.45
1988,2060.99
1988,2128.73
1988,2119.13
1988,2037.52
1988,2016
1988,2017.43
1988,2054.59
1988,2068.81
1988,2098.15
1988,2090.68
1988,2112.91
1988,2150.25
1988,2133.18
1988,2183.5
1988,2149.89
1988,2145.8
1988,2067.03
1988,2062.41
1988,2074.68
1988,2092.28
1988,2143.49
1988,2150.71
1988,2168.93
1988,2168.57
1989,2194.29
1989,2226.07
1989,2235.36
1989,2322.86
1989,2331.25
1989,2286.07
1989,2324.82
1989,2245.54
1989,2274.29
1989,2282.14
1989,2292.14
1989,2243.04
1989,2293.62
1989,2304.8
1989,2337.06
1989,2409.46
1989,2418.8
1989,2381.96
1989,2439.7
1989,2501.1
1989,2493.77
1989,2517.83
1989,2513.42
1989,2486.38
1989,2531.87
1989,2440.06
1989,2487.86
1989,2554.82
1989,2607.36
1989,2635.24
1989,2653.45
1989,2683.99
1989,2687.97
1989,2732.36
1989,2752.09
1989,2709.54
1989,2674.58
1989,2681.61
1989,2692.82
1989,2785.52
1989,2569.26
1989,2689.14
1989,2596.72
1989,2629.51
1989,2625.61
1989,2652.66
1989,2675.55
1989,2747.65
1989,2731.44
1989,2739.55
1989,2711.39
1989,2753.2
1990,2773.25
1990,2689.21
1990,2677.9
1990,2559.23
1990,2602.7
1990,2648.2
1990,2635.59
1990,2564.19
1990,2660.36
1990,2683.33
1990,2741.22
1990,2704.28
1990,2707.21
1990,2717.12
1990,2751.8
1990,2695.95
1990,2645.05
1990,2710.36
1990,2801.58
1990,2819.91
1990,2820.92
1990,2900.97
1990,2862.38
1990,2935.89
1990,2857.18
1990,2880.69
1990,2904.95
1990,2980.2
1990,2961.14
1990,2898.51
1990,2809.65
1990,2716.58
1990,2644.8
1990,2532.92
1990,2614.36
1990,2619.55
1990,2564.11
1990,2512.38
1990,2452.48
1990,2510.64
1990,2398.02
1990,2520.79
1990,2436.14
1990,2490.84
1990,2488.61
1990,2550.25
1990,2527.23
1990,2559.65
1990,2590.1
1990,2593.81
1990,2633.66
1990,2629.21
1991,2566.09
1991,2501.49
1991,2646.78
1991,2659.41
1991,2730.69
1991,2830.69
1991,2934.65
1991,2889.36
1991,2909.9
1991,2955.2
1991,2948.27
1991,2858.91
1991,2913.86
1991,2896.78
1991,2920.79
1991,2965.59
1991,2912.38
1991,2938.86
1991,2920.17
1991,2886.63
1991,2913.91
1991,3027.5
1991,2976.74
1991,3000.45
1991,2965.56
1991,2906.75
1991,2932.47
1991,2980.77
1991,3016.32
1991,2972.5
1991,3006.26
1991,2996.2
1991,2968.02
1991,3040.25
1991,3043.6
1991,3011.63
1991,2985.69
1991,3019.23
1991,3006.04
1991,2961.76
1991,2983.68
1991,3077.15
1991,3004.92
1991,3056.35
1991,3045.62
1991,2943.2
1991,2902.73
1991,2894.68
1991,2886.4
1991,2914.36
1991,2934.48
1991,3101.52
1992,3201.48
1992,3199.46
1992,3264.98
1992,3232.78
1992,3223.39
1992,3225.4
1992,3245.97
1992,3280.19
1992,3267.67
1992,3221.6
1992,3235.91
1992,3276.39
1992,3231.44
1992,3249.11
1992,3255.37
1992,3366.5
1992,3324.46
1992,3336.09
1992,3369.41
1992,3353.09
1992,3386.77
1992,3396.88
1992,3398.69
1992,3354.36
1992,3285.35
1992,3282.41
1992,3330.29
1992,3330.56
1992,3331.64
1992,3285.71
1992,3393.78
1992,3332.18
1992,3328.94
1992,3254.09
1992,3267.61
1992,3281.93
1992,3305.7
1992,3327.05
1992,3250.32
1992,3200.61
1992,3136.58
1992,3174.41
1992,3207.64
1992,3226.28
1992,3240.06
1992,3233.03
1992,3227.36
1992,3282.2
1992,3288.68
1992,3304.08
1992,3313.27
1992,3326.24
1992,3301.11
1993,3251.67
1993,3271.12
1993,3256.81
1993,3310.03
1993,3442.14
1993,3392.43
1993,3322.18
1993,3370.81
1993,3404.58
1993,3427.82
1993,3471.58
1993,3439.98
1993,3370.81
1993,3396.48
1993,3478.61
1993,3413.77
1993,3427.55
1993,3437.19
1993,3443.01
1993,3492.83
1993,3527.43
1993,3545.14
1993,3505.01
1993,3494.77
1993,3490.89
1993,3483.97
1993,3521.06
1993,3528.29
1993,3546.74
1993,3539.47
1993,3560.43
1993,3569.65
1993,3615.48
1993,3640.63
1993,3633.93
1993,3621.63
1993,3613.25
1993,3543.11
1993,3581.11
1993,3584.74
1993,3629.73
1993,3649.3
1993,3680.59
1993,3643.43
1993,3684.51
1993,3694.01
1993,3683.95
1993,3704.07
1993,3740.67
1993,3751.57
1993,3757.72
1993,3754.09
1994,3820.77
1994,3867.2
1994,3914.48
1994,3945.43
1994,3871.42
1994,3894.78
1994,3887.46
1994,3838.78
1994,3832.3
1994,3862.7
1994,3895.65
1994,3774.73
1994,3635.96
1994,3674.26
1994,3661.47
1994,3648.68
1994,3681.69
1994,3669.5
1994,3659.68
1994,3766.35
1994,3757.14
1994,3772.22
1994,3773.45
1994,3776.78
1994,3636.94
1994,3646.65
1994,3709.14
1994,3753.81
1994,3735.04
1994,3764.5
1994,3747.02
1994,3768.71
1994,3755.11
1994,3881.05
1994,3885.58
1994,3874.81
1994,3933.35
1994,3831.75
1994,3843.19
1994,3797.43
1994,3910.47
1994,3891.3
1994,3930.66
1994,3807.52
1994,3801.47
1994,3815.26
1994,3708.27
1994,3745.62
1994,3691.11
1994,3807.19
1994,3833.43
1994,3834.44
1995,3867.41
1995,3908.46
1995,3869.43
1995,3857.99
1995,3928.64
1995,3939.07
1995,3953.54
1995,4011.74
1995,3989.61
1995,4035.61
1995,4073.65
1995,4138.67
1995,4157.69
1995,4192.62
1995,4208.18
1995,4270.09
1995,4321.27
1995,4343.4
1995,4430.56
1995,4341.33
1995,4369
1995,4444.39
1995,4423.99
1995,4510.79
1995,4585.84
1995,4556.1
1995,4702.73
1995,4708.82
1995,4641.55
1995,4715.51
1995,4683.46
1995,4618.3
1995,4617.6
1995,4601.4
1995,4647.54
1995,4700.72
1995,4797.57
1995,4764.15
1995,4789.08
1995,4769.21
1995,4793.78
1995,4794.86
1995,4741.75
1995,4825.57
1995,4870.37
1995,4989.95
1995,5048.84
1995,5087.13
1995,5156.86
1995,5176.73
1995,5097.97
1995,5117.12
1996,5181.43
1996,5061.12
1996,5184.68
1996,5271.75
1996,5373.99
1996,5541.62
1996,5503.32
1996,5630.49
1996,5536.56
1996,5470.45
1996,5584.97
1996,5636.64
1996,5587.14
1996,5682.88
1996,5532.59
1996,5535.48
1996,5567.99
1996,5478.03
1996,5518.14
1996,5687.5
1996,5762.86
1996,5643.18
1996,5697.11
1996,5649.45
1996,5705.23
1996,5654.63
1996,5588.14
1996,5510.56
1996,5426.82
1996,5473.06
1996,5679.83
1996,5681.31
1996,5689.45
1996,5722.74
1996,5616.21
1996,5659.86
1996,5838.52
1996,5888.46
1996,5872.92
1996,5992.86
1996,5969.38
1996,6094.23
1996,6007.02
1996,6021.93
1996,6219.82
1996,6348.03
1996,6471.76
1996,6521.7
1996,6381.94
1996,6304.87
1996,6484.4
1996,6560.91
1997,6544.09
1997,6703.79
1997,6833.1
1997,6696.48
1997,6813.09
1997,6855.8
1997,6988.96
1997,6931.62
1997,6877.74
1997,7000.89
1997,6935.46
1997,6804.79
1997,6740.59
1997,6526.07
1997,6391.69
1997,6703.55
1997,6738.87
1997,7071.2
1997,7169.53
1997,7194.67
1997,7345.91
1997,7331.04
1997,7435.78
1997,7782.04
1997,7796.51
1997,7687.72
1997,7895.81
1997,7921.82
1997,7890.46
1997,8113.44
1997,8194.04
1997,8031.22
1997,7694.66
1997,7887.91
1997,7622.42
1997,7822.41
1997,7742.97
1997,7917.27
1997,7922.18
1997,8038.58
1997,8045.21
1997,7847.03
1997,7715.41
1997,7442.08
1997,7581.32
1997,7572.48
1997,7881.07
1997,7823.13
1997,8149.13
1997,7838.3
1997,7756.29
1997,7679.31
1998,7965.04
1998,7580.42
1998,7753.55
1998,7700.74
1998,7906.5
1998,8189.49
1998,8370.1
1998,8413.94
1998,8545.72
1998,8569.39
1998,8602.52
1998,8906.43
1998,8796.08
1998,8983.41
1998,8994.86
1998,9167.5
1998,9064.62
1998,9147.07
1998,9055.15
1998,9096
1998,9114.44
1998,8899.95
1998,9037.71
1998,8834.94
1998,8712.87
1998,8944.54
1998,9025.26
1998,9105.74
1998,9337.97
1998,8937.36
1998,8883.29
1998,8598.02
1998,8425
1998,8533.65
1998,8051.68
1998,7640.25
1998,7795.5
1998,7895.66
1998,8028.77
1998,7784.69
1998,7899.52
1998,8416.76
1998,8452.29
1998,8592.1
1998,8975.46
1998,8919.59
1998,9159.55
1998,9333.08
1998,9016.14
1998,8821.76
1998,8903.63
1998,9217.99
1998,9181.43
1999,9643.32
1999,9340.55
1999,9120.67
1999,9358.83
1999,9304.24
1999,9274.89
1999,9339.95
1999,9306.58
1999,9736.08
1999,9876.35
1999,9903.55
1999,9822.24
1999,9832.51
1999,10173.84
1999,10493.89
1999,10689.67
1999,10789.04
1999,11031.59
1999,10913.32
1999,10829.28
1999,10559.74
1999,10799.84
1999,10490.51
1999,10855.56
1999,10552.56
1999,11139.24
1999,11193.7
1999,11209.84
1999,10910.96
1999,10655.15
1999,10714.03
1999,10973.65
1999,11100.61
1999,11090.17
1999,11078.45
1999,11028.43
1999,10803.63
1999,10318.59
1999,10273
1999,10649.76
1999,10019.71
1999,10470.25
1999,10729.86
1999,10704.48
1999,10769.32
1999,11003.89
1999,10988.91
1999,11286.18
1999,11224.7
1999,11257.43
1999,11405.76
1999,11497.12
2000,11522.56
2000,11722.98
2000,11251.71
2000,10738.87
2000,10963.8
2000,10425.21
2000,10219.52
2000,9862.12
2000,10367.2
2000,9928.82
2000,10595.23
2000,11112.72
2000,10921.92
2000,11111.48
2000,10305.77
2000,10844.05
2000,10733.91
2000,10577.86
2000,10609.37
2000,10626.85
2000,10299.24
2000,10794.76
2000,10614.06
2000,10449.3
2000,10404.75
2000,10447.89
2000,10635.98
2000,10812.75
2000,10733.56
2000,10511.17
2000,10767.75
2000,11027.8
2000,11046.48
2000,11192.63
2000,11238.78
2000,11220.65
2000,10927
2000,10847.37
2000,10650.92
2000,10596.54
2000,10192.18
2000,10226.59
2000,10590.62
2000,10817.95
2000,10602.95
2000,10629.87
2000,10470.23
2000,10373.54
2000,10712.91
2000,10434.96
2000,10635.56
2000,10786.85
2001,10662.01
2001,10525.38
2001,10587.59
2001,10659.98
2001,10864.1
2001,10781.45
2001,10799.82
2001,10441.9
2001,10466.31
2001,10644.62
2001,9823.41
2001,9504.78
2001,9878.78
2001,9791.09
2001,10126.94
2001,10579.85
2001,10810.05
2001,10951.24
2001,10821.31
2001,11301.74
2001,11005.37
2001,10990.41
2001,10977
2001,10623.64
2001,10604.59
2001,10502.4
2001,10252.68
2001,10539.06
2001,10576.65
2001,10416.67
2001,10512.78
2001,10416.25
2001,10240.78
2001,10423.17
2001,9949.75
2001,9605.85
2001,9605.51
2001,8235.81
2001,8847.56
2001,9119.77
2001,9344.16
2001,9204.11
2001,9545.17
2001,9323.54
2001,9608
2001,9866.99
2001,9959.71
2001,9851.56
2001,10049.46
2001,9811.15
2001,10035.34
2001,10136.99
2002,10259.74
2002,9987.53
2002,9771.85
2002,9840.08
2002,9907.26
2002,9744.24
2002,9903.04
2002,9968.15
2002,10368.86
2002,10572.49
2002,10607.23
2002,10427.67
2002,10403.94
2002,10271.64
2002,10190.82
2002,10257.11
2002,9910.72
2002,10006.63
2002,9939.92
2002,10353.08
2002,10104.26
2002,9925.25
2002,9589.67
2002,9474.21
2002,9253.79
2002,9243.26
2002,9379.5
2002,8684.53
2002,8019.26
2002,8264.39
2002,8313.13
2002,8745.45
2002,8778.06
2002,8872.96
2002,8663.5
2002,8427.2
2002,8312.69
2002,7986.02
2002,7701.45
2002,7528.4
2002,7850.29
2002,8322.4
2002,8443.99
2002,8517.64
2002,8537.13
2002,8579.09
2002,8804.84
2002,8896.09
2002,8645.77
2002,8433.71
2002,8511.32
2002,8303.78
2003,8601.69
2003,8784.95
2003,8586.74
2003,8131.01
2003,8053.81
2003,7864.23
2003,7908.8
2003,8018.11
2003,7891.08
2003,7740.03
2003,7859.71
2003,8521.97
2003,8145.77
2003,8277.15
2003,8203.41
2003,8337.65
2003,8306.35
2003,8582.68
2003,8604.6
2003,8678.97
2003,8601.38
2003,8850.26
2003,9062.79
2003,9117.12
2003,9200.75
2003,8989.05
2003,9070.21
2003,9119.59
2003,9188.15
2003,9284.57
2003,9153.97
2003,9191.09
2003,9321.69
2003,9348.87
2003,9415.82
2003,9503.34
2003,9471.55
2003,9644.82
2003,9313.08
2003,9572.31
2003,9674.68
2003,9721.79
2003,9582.46
2003,9801.12
2003,9809.79
2003,9768.68
2003,9628.53
2003,9782.46
2003,9862.68
2003,10042.16
2003,10278.22
2003,10324.67
2004,10409.85
2004,10458.89
2004,10600.51
2004,10568.29
2004,10488.07
2004,10593.03
2004,10627.85
2004,10619.03
2004,10583.92
2004,10595.55
2004,10240.08
2004,10186.6
2004,10212.97
2004,10470.59
2004,10451.97
2004,10472.84
2004,10225.57
2004,10117.34
2004,10012.87
2004,9966.74
2004,10188.45
2004,10242.82
2004,10410.1
2004,10416.41
2004,10371.84
2004,10282.83
2004,10213.22
2004,10139.78
2004,9962.22
2004,10139.71
2004,9815.33
2004,9825.35
2004,10110.14
2004,10195.01
2004,10260.2
2004,10313.07
2004,10284.46
2004,10047.24
2004,10192.65
2004,10055.2
2004,9933.38
2004,9757.81
2004,10027.47
2004,10387.54
2004,10539.01
2004,10456.91
2004,10522.23
2004,10592.21
2004,10543.22
2004,10649.92
2004,10827.12
2004,10783.01
2005,10603.96
2005,10558
2005,10392.99
2005,10427.2
2005,10716.13
2005,10796.01
2005,10785.22
2005,10841.6
2005,10940.55
2005,10774.36
2005,10629.67
2005,10442.87
2005,10404.3
2005,10461.34
2005,10087.51
2005,10157.71
2005,10192.51
2005,10345.4
2005,10140.12
2005,10471.91
2005,10542.55
2005,10460.97
2005,10512.63
2005,10623.07
2005,10297.84
2005,10303.44
2005,10449.14
2005,10640.83
2005,10651.18
2005,10640.91
2005,10558.03
2005,10600.31
2005,10559.23
2005,10397.29
2005,10447.37
2005,10678.56
2005,10641.94
2005,10419.59
2005,10568.7
2005,10292.31
2005,10287.34
2005,10215.22
2005,10402.77
2005,10530.76
2005,10686.04
2005,10766.33
2005,10931.62
2005,10877.51
2005,10778.58
2005,10875.59
2005,10883.27
2005,10717.5
2006,10959.31
2006,10959.87
2006,10667.39
2006,10907.21
2006,10793.62
2006,10919.05
2006,11115.32
2006,11061.85
2006,11021.59
2006,11076.34
2006,11279.65
2006,11279.97
2006,11109.32
2006,11120.04
2006,11137.65
2006,11347.45
2006,11367.14
2006,11577.74
2006,11380.99
2006,11144.06
2006,11278.61
2006,11247.87
2006,10891.92
2006,11014.55
2006,10989.09
2006,11150.22
2006,11090.67
2006,10739.35
2006,10868.38
2006,11219.7
2006,11240.35
2006,11088.03
2006,11381.47
2006,11284.05
2006,11464.15
2006,11392.11
2006,11560.77
2006,11508.1
2006,11679.07
2006,11850.21
2006,11960.51
2006,12002.37
2006,12090.26
2006,11986.04
2006,12108.43
2006,12342.56
2006,12280.17
2006,12194.13
2006,12307.49
2006,12445.52
2006,12343.22
2006,12463.15
2007,12398.01
2007,12556.08
2007,12565.53
2007,12487.02
2007,12653.49
2007,12580.83
2007,12767.57
2007,12647.48
2007,12114.1
2007,12276.32
2007,12110.41
2007,12481.01
2007,12354.35
2007,12560.2
2007,12612.13
2007,12961.98
2007,13120.94
2007,13264.62
2007,13326.22
2007,13556.53
2007,13507.28
2007,13668.11
2007,13424.39
2007,13639.48
2007,13360.26
2007,13408.62
2007,13611.68
2007,13907.25
2007,13851.08
2007,13265.47
2007,13181.91
2007,13239.54
2007,13079.08
2007,13378.87
2007,13357.74
2007,13113.38
2007,13442.52
2007,13820.19
2007,13895.63
2007,14066.01
2007,14093.08
2007,13522.02
2007,13806.7
2007,13595.1
2007,13042.74
2007,13176.79
2007,12980.88
2007,13371.72
2007,13625.58
2007,13339.85
2007,13450.65
2007,13365.87
2008,12800.18
2008,12606.3
2008,12099.3
2008,12207.17
2008,12743.19
2008,12182.13
2008,12348.21
2008,12381.02
2008,12266.39
2008,11893.69
2008,11951.09
2008,12361.32
2008,12216.4
2008,12609.42
2008,12325.42
2008,12849.36
2008,12891.86
2008,13058.2
2008,12745.88
2008,12986.8
2008,12479.63
2008,12638.32
2008,12209.81
2008,12307.35
2008,11842.69
2008,11346.51
2008,11288.54
2008,11100.54
2008,11496.57
2008,11370.69
2008,11326.32
2008,11734.32
2008,11659.9
2008,11628.06
2008,11543.55
2008,11220.96
2008,11421.99
2008,11388.44
2008,11143.13
2008,10325.38
2008,8451.19
2008,8852.22
2008,8378.95
2008,9325.01
2008,8943.81
2008,8497.31
2008,8046.42
2008,8829.04
2008,8635.42
2008,8629.68
2008,8579.11
2008,8515.55
2009,9034.69
2009,8599.18
2009,8281.22
2009,8077.56
2009,8000.86
2009,8280.59
2009,7850.41
2009,7365.67
2009,7062.93
2009,6626.94
2009,7223.98
2009,7278.38
2009,7776.18
2009,8017.59
2009,8131.33
2009,8076.29
2009,8212.41
2009,8574.65
2009,8268.64
2009,8277.32
2009,8500.33
2009,8763.13
2009,8799.26
2009,8539.73
2009,8438.39
2009,8146.52
2009,8743.94
2009,9093.24
2009,9171.61
2009,9370.07
2009,9321.4
2009,9505.96
2009,9544.2
2009,9441.27
2009,9605.41
2009,9820.2
2009,9665.19
2009,9487.67
2009,9864.94
2009,9995.91
2009,9972.18
2009,9712.73
2009,10023.42
2009,10270.47
2009,10318.16
2009,10309.92
2009,10388.9
2009,10471.5
2009,10328.89
2010,10618.19
2010,10609.65
2010,10172.98
2010,10067.33
2010,10012.23
2010,10099.14
2010,10402.35
2010,10325.26
2010,10566.2
2010,10624.69
2010,10741.98
2010,10850.36
2010,10997.35
2010,11018.66
2010,11204.28
2010,11008.61
2010,10380.43
2010,10620.16
2010,10193.39
2010,10136.63
2010,9931.97
2010,10211.07
2010,10450.64
2010,10143.81
2010,9686.48
2010,10198.03
2010,10097.9
2010,10424.62
2010,10465.94
2010,10653.56
2010,10303.15
2010,10213.62
2010,10150.65
2010,10447.93
2010,10462.77
2010,10607.85
2010,10860.26
2010,10829.68
2010,11006.48
2010,11062.78
2010,11132.56
2010,11118.49
2010,11444.08
2010,11192.58
2010,11203.55
2010,11092
2010,11382.09
2010,11410.32
2010,11491.91
2010,11573.49
2010,11577.51
2011,11674.76
2011,11787.38
2011,11871.84
2011,11823.7
2011,12092.15
2011,12273.26
2011,12391.25
2011,12130.45
2011,12169.88
2011,12044.4
2011,11858.52
2011,12220.59
2011,12376.72
2011,12380.05
2011,12341.83
2011,12505.99
2011,12810.54
2011,12638.74
2011,12595.75
2011,12512.04
2011,12441.58
2011,12151.26
2011,11951.91
2011,12004.36
2011,11934.58
2011,12582.77
2011,12657.2
2011,12479.73
2011,12681.16
2011,12143.24
2011,11444.61
2011,11269.02
2011,10817.65
2011,11284.54
2011,11240.26
2011,10992.13
2011,11509.09
2011,10771.48
2011,10913.38
2011,11103.12
2011,11644.49
2011,11808.79
2011,12231.11
2011,11983.24
2011,12153.68
2011,11796.16
2011,11231.78
2011,12019.42
2011,12184.26
2011,11866.39
2011,12294
